question,answer
"Lagoon island is populated by alligators. Half the alligators are male. The rest are female. Among the females, 40% are juveniles. There are 15 adult females. How many male alligators are there?","How many females are adults? ** 60% of female alligators are adults because 100 - 40 = <<100-40=60>>60
How many female alligators are there? ** There are 25 female alligators because 15 / .6 = <<15/.6=25>>25
How many alligators are there? ** There are 50 alligators in total because 25 / .5 = <<25/.5=50>>50
How many male alligators are there? ** There are 25 male alligators because 50 / 2 = <<50/2=25>>25
#### 25"
"A woman needs to buy 16 oz of butter for a dessert recipe.  She can either buy a single 16 oz package of the store-brand butter for $7, or she can buy an 8oz package of store butter for $4 and use a coupon to get an additional two 4 oz packages that normally sell for $2.0 each at a 50% discount (which is applied to each 4oz package separately).  What is the lowest price she can pay for the 16 oz of butter she needs?","How much will the two 4 oz packages cost? ** If she uses the coupon, she will pay 2*0.5 = $<<2*0.5=1>>1 for each 4oz package.
How much will the 8 oz package and the two 4 oz packages cost? ** Thus, she will pay 4 + 2*1 = $<<4+2*1=6>>6 in total for the 8oz package and the two 4oz packages she needs to reach 16 oz of butter when using the coupon.
What is the lowest price she can pay for the 16 oz of butter she needs? ** Therefore, the lowest amount she can pay is $6, as this is cheaper than the $7 price for a 16 oz package.
#### 6"
"To finish the task assigned to her by the work supervisor in the stipulated deadline, Anie needs 5 hours extra aside from the normal work schedule each day.  If each day her work schedule requires her to be productive for 10 hours, and the project is estimated to take 1500 hours, calculate the number of days it would take Anie to finish the job.","How many hours does Anie work each day? ** Every day, in addition to her 10-hour work schedule, Anie needs 5 extra hours, which means she works 10+5= <<10+5=15>>15 hours each day.
How many days will it take Anie to finish the project? ** If the project is estimated to take 1500 hours, Anie will need to work for 1500/15 = <<1500/15=100>>100 days to complete the project.
#### 100"
Percy swims 1 hour before school and 1 after school 5 days a week.  He swims 3 hours on the weekend.  How many hours of swimming does he do over 4 weeks?,"How many hours does he swim before and after school? ** He swims 1 hour before and after school for a total of 1+1 = <<1+1=2>>2 hours
How many hours does he swim in a week? ** He swims 2 hours a day for 5 days for a total of 2*5 = <<2*5=10>>10 hours
How many hours does he swim in a week? ** He also swims an additional 3 hours on the weekend so 10+3 = <<10+3=13>>13 hours
How many hours does he swim over 4 weeks? ** Over a course of 4 weeks, at 13 hours per week, he swims 4*13 = <<4*13=52>>52 hours
#### 52"
Arthur has $200 in his wallet. He spends four-fifths of that. How much does he have left?,"How much did Arthur spend? ** Arthur spent 4/5 * $200 = $<<4/5*200=160>>160.
How much does Arthur have left? ** Thus he has $200 - $160 = $<<200-160=40>>40 remaining.
#### 40"
"Nala found 5 seashells at the beach. The next day, she found another 7, and the following day, she found twice the number she got from the first two days. How many seashells does Nala have?","How many seashells did Nala find on the first and second days? ** On the first and second days, Nala found 5 + 7 = <<5+7=12>>12 seashells.
How many seashells did Nala find on the third day? ** On the third day, she found 12 x 2 = <<12*2=24>>24 seashells.
How many seashells does Nala have? ** Altogether, she found 12 + 24 = <<12+24=36>>36 seashells.
#### 36"
"During the Easter egg hunt, Kevin found 5 eggs, Bonnie found 13 eggs, George found 9 and Cheryl found 56.  How many more eggs did Cheryl find than the other three children found?","How many eggs did Kevin, Bonnie and George find? ** We know that Kevin found 5, Bonnie found 13 and George found 9 so 5+13+9 = <<5+13+9=27>>27
How many more eggs did Cheryl find than the other three children found? ** Cheryl found 56 eggs while the others found 27 eggs so 56-27 = <<56-27=29>>29 more eggs
#### 29"
"A teacher has to order supplies for his class to do a science project. Each student needs a bow, a small bottle of vinegar and a box of baking soda. Bows are $5 each, a bottle of vinegar is $2 and a box of baking soda is $1. The teacher has 23 students in this class. How much will the supplies cost?","How much will the supplies cost? ** The supplies for every student will cost 5 + 2 + 1 = $<<5+2+1=8>>8.
How much will the supplies cost? ** The supplies for the whole class will cost 8 * 23 = $<<8*23=184>>184 in total.
#### 184"
"An amoeba reproduces by fission, splitting itself into two separate amoebae. An amoeba reproduces every two days. How many days will it take one amoeba to divide into 16 amoebae?","How many amoebae will the amoeba divide into after 2 days? ** The amoeba will divide into 1 * 2 = <<1*2=2>>2 amoebae after 2 days.
How many amoebae will the amoeba divide into after 4 days? ** The amoeba will divide into 2 * 2 = <<2*2=4>>4 amoebae after 4 days.
How many amoebae will the amoeba divide into after 6 days? ** The amoeba will divide into 4 * 2 = <<4*2=8>>8 amoebae after 6 days.
How many amoebae will the amoeba divide into after 8 days? ** The amoeba will divide into 8 * 2 = <<8*2=16>>16 amoebae after 8 days.
#### 8"
It takes David 10 minutes to wash 4 windows.  David's house has 64 windows.  How many minutes will it take David to wash all of the windows?,"How many units are in the house? ** It takes 10 minutes to wash 4 windows and he has 64 windows so that breaks down to 64/4 = 16 units
How many minutes will it take David to wash all of the windows? ** It takes 10 minutes to wash a unit of windows and he has 16 units so 10*16 = <<10*16=160>>160 minutes
#### 160"
"A park warden has issued 24 citations over the past three hours. He issued the same number for littering as he did for off-leash dogs, and he issued double the number of other citations for parking fines. How many littering citations did the warden issue?","Define a variable ** Let L be the number of littering citations the warden issued.
How many citations did the warden issue? ** He issued 2L citations for littering and off-leash dogs, and 2 * 2L = <<2*2=4>>4L citations for parking fines.
How many citations did the warden issue? ** In all, he issued 2L + 4L = 6L = 24 citations.
How many littering citations did the warden issue? ** Thus, he issued L = 24 / 6 = <<24/6=4>>4 citations for littering.
#### 4"
"Derrick measures the length of his yard. The length of Alex's yard is half the size of Derrick's and the length of Brianne's yard is 6 times the size of Alex's. If Brianne's yard is 30 yards long, how long is Derrick's yard, in yards?","How long is Alex's yard? ** The length of Alex's yard is 30/6=<<30/6=5>>5 yards.
How long is Derrick's yard? ** The length of Derrick's yard is 5*2=<<5*2=10>>10 yards.
#### 10"
"Musa is the class teacher of a class of 45 students. He wants to split them into three groups by age. If a third of the class is under 11 years, and two-fifths are above 11 but under 13, how many students will be in the third group (13 years and above)?","How many students are in the first group? ** The first group is a third of the class which is (1/3)*45 = <<1/3*45=15>>15 students
How many students are in the second group? ** There are 15 students in the first group, so there are 45-15 = <<45-15=30>>30 students
How many students are in the second group? ** The second group is two-fifths of the class which is (2/5)*45 = <<2/5*45=18>>18 students
How many students are in the third group? ** There are 18 in the second group so there are 30-18 = <<30-18=12>>12 students left in the third group
#### 12"
"Will and Henry go fishing in a river. Will catches 16 catfish and 10 eels. Henry challenges himself to catch 3 trout for every catfish Will catches. Due to environmental concerns, Henry decides to return half his catch after meeting his own challenge. How many fishes do they have altogether now?","How many fishes did Will catch? ** Will caught 16+10= <<16+10=26>>26 fishes
How many trout did Henry catch? ** Henry caught 3 trout for each catfish Will caught so since Will caught 16 catfish, Henry caught 16*3 = <<3*16=48>>48 trout
How many trout did Henry return? ** Half of 48 trout is (1/2)*48 = 24
How many trout did Henry return? ** Henry returned 24 trout leaving him with 48-24 = <<48-24=24>>24 trout
How many fishes do they have altogether now? ** They now have a total of 26+24 = <<26+24=50>>50 fishes
#### 50"
A family bought a 24 pack of bottled water. They drank 1/3 of them on the first day and 1/2 of what was left after the first day on the second day. How many bottles of water remain after 2 days?,"How many bottles of water did the family drink on the first day? ** After 1 day, the family drank 24 bottles * 1/3 = <<24*1/3=8>>8 bottles
How many bottles of water remain after the first day? ** Thus, 24 bottles - 8 = <<24-8=16>>16 remain
How many bottles of water did the family drink on the second day? ** On the 2nd day they drank half of the remaining 16, so half would be leftover at the end of day 2, or 16 * 1/2 = <<16*1/2=8>>8 bottles
#### 8"
Barbara has 9 stuffed animals. Trish has two times as many stuffed animals as Barbara. They planned to sell their stuffed animals and donate all the money to their class funds. Barbara will sell her stuffed animals for $2 each while Trish will sell them for $1.50 each. How much money will they donate to their class funds?,"How much money will Barbara sell her stuffed animals for? ** Barbara will be able to sell all her stuffed animals for 9 x $2 = $<<9*2=18>>18.
How many stuffed animals does Trish have? ** Trish has 9 x 2 = <<9*2=18>>18 stuffed animals.
How much money will Trish sell her stuffed animals for? ** Trish will be able to sell all her stuffed animals for 18 x $1.50 = $<<18*1.5=27>>27.
How much money will they donate to their class funds? ** Therefore, they will donate a total of $18 + $27 = $<<18+27=45>>45 to their class funds.
#### 45"
Kim has 4 dozen shirts.  She lets her sister have 1/3 of them.  How many shirts does she have left?,"How many shirts did Kim have to start with? ** She had 4*12=<<4*12=48>>48 shirts to start with
How many shirts does Kim give away? ** She gives away 48/3=<<48/3=16>>16
How many shirts does Kim have left? ** So she has 48-16=<<48-16=32>>32 left
#### 32"
